timestamp,service,C,I,B,P,R,score,status,attack_type,label
2026-03-29T15:54:36.636398,service-orders,1.0,1.0,0.3333,1.0,1.0,0.8333,DEGRADED,none,0
2026-03-29T15:54:44.557144,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:54:56.383419,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:55:00.454532,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:55:08.805273,service-orders,1.0,1.0,0.3333,1.0,1.0,0.8333,DEGRADED,none,0
2026-03-29T15:55:16.708973,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:55:28.237782,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:55:32.448644,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:55:40.821020,service-orders,1.0,1.0,0.4444,1.0,1.0,0.8611,HEALTHY,none,0
2026-03-29T15:55:48.854322,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:55:59.977806,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:56:04.358680,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:56:12.708061,service-orders,1.0,1.0,0.4444,1.0,1.0,0.8611,HEALTHY,none,0
2026-03-29T15:56:20.834101,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:56:32.085149,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:56:36.349457,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:56:44.749790,service-orders,1.0,1.0,0.5555,1.0,1.0,0.8889,HEALTHY,none,0
2026-03-29T15:56:53.314672,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:57:04.210452,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:57:08.340478,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:57:16.827784,service-orders,1.0,1.0,0.7778,1.0,1.0,0.9444,HEALTHY,none,0
2026-03-29T15:57:25.331210,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:57:36.310689,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:57:40.557003,service-payment,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T15:57:49.206751,service-orders,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T15:57:57.513493,service-auth,1.0,1.0,0.7778,1.0,1.0,0.9444,HEALTHY,none,0
2026-03-29T15:58:08.364789,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:58:12.438566,service-payment,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T15:58:21.222496,service-orders,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T15:58:29.711528,service-auth,1.0,1.0,0.7778,1.0,1.0,0.9444,HEALTHY,none,0
2026-03-29T15:58:40.079317,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:58:44.361484,service-payment,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T15:58:53.586042,service-orders,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T15:59:01.941391,service-auth,1.0,1.0,0.7778,1.0,1.0,0.9444,HEALTHY,none,0
2026-03-29T15:59:12.177549,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:59:16.474883,service-payment,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T15:59:25.755352,service-orders,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T15:59:34.009538,service-auth,1.0,1.0,0.7778,1.0,1.0,0.9444,HEALTHY,none,0
2026-03-29T15:59:44.354506,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T15:59:48.535024,service-payment,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T15:59:57.736738,service-orders,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T16:00:05.911885,service-auth,1.0,1.0,0.7778,1.0,1.0,0.9444,HEALTHY,none,0
2026-03-29T16:00:16.163793,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T16:00:20.466055,service-payment,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T16:00:29.926893,service-orders,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T16:00:38.109763,service-auth,1.0,1.0,0.7778,1.0,1.0,0.9444,HEALTHY,none,0
2026-03-29T16:00:48.256166,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T16:00:52.290110,service-payment,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T16:01:01.833614,service-orders,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T16:01:10.230188,service-auth,1.0,1.0,0.7778,1.0,1.0,0.9444,HEALTHY,none,0
2026-03-29T16:01:21.441147,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T16:01:24.899320,service-payment,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T16:01:35.070887,service-orders,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T16:01:44.694654,service-auth,1.0,1.0,0.7778,1.0,1.0,0.9444,HEALTHY,none,0
2026-03-29T16:02:02.951541,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T16:02:04.565668,service-auth,1.0,1.0,0.7778,1.0,1.0,0.9444,HEALTHY,falco_shell,1
2026-03-29T16:02:04.864814,service-payment,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,none,0
2026-03-29T16:02:05.770658,service-payment,1.0,1.0,0.0,1.0,1.0,0.75,DEGRADED,falco_shell,1
2026-03-29T16:02:11.213953,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:02:11.255521,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T16:02:12.309766,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:02:17.127763,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,none,0
2026-03-29T16:02:37.389266,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:02:38.599958,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:02:43.302535,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:02:44.477820,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:03:09.346208,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:03:10.688212,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:03:15.385041,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:03:17.268096,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:03:41.447934,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:03:42.771020,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:03:47.488337,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:03:49.092293,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:04:13.644299,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:04:14.775179,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:04:19.490391,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:04:21.060935,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:04:45.467647,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:04:46.754786,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:04:51.645470,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:04:53.008957,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:05:17.245158,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:05:18.474939,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:05:23.504076,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:05:24.761896,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:05:48.762829,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:05:50.270618,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:05:55.311972,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:05:56.482376,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:06:20.667543,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:06:22.392054,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:06:27.224384,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:06:28.279122,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:06:53.242637,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:06:54.971499,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:06:59.296229,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:06:59.995033,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:07:25.687570,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:07:27.155943,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:07:31.585190,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:07:32.196885,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:07:57.861149,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:07:59.181877,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:08:03.748935,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:08:04.261656,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:08:30.370394,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:08:31.793662,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:08:35.693486,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:08:36.077536,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:09:02.253481,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:09:03.889355,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:09:07.869597,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:09:08.279416,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:09:34.185094,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:09:35.852996,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:09:39.688274,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:09:40.193119,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:10:05.860958,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:10:07.867375,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:10:11.807170,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:10:12.105338,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:10:37.865739,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:10:39.672299,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:10:43.747839,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:10:44.062613,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:11:10.301568,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:11:11.982524,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:11:15.812634,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:11:16.159320,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:11:42.369170,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:11:44.156936,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:11:47.798428,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:11:48.261419,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:12:14.684148,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:12:16.389823,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:12:19.985899,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:12:20.259635,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:12:46.566181,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:12:48.165271,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:12:52.274045,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:12:52.320036,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:13:19.345194,service-auth,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:13:20.774869,service-payment,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:13:24.513514,service-notification,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:13:24.699926,service-orders,1.0,1.0,1.0,1.0,1.0,1.0,HEALTHY,falco_shell,1
2026-03-29T16:14:02.163153,service-payment,0.5,1.0,0.5,1.0,0.5,0.7,DEGRADED,falco_shell,1
2026-03-29T16:14:03.554518,service-auth,0.5,1.0,0.5,1.0,0.5,0.7,DEGRADED,falco_shell,1
2026-03-29T16:14:05.493103,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:14:05.537244,service-orders,0.5,1.0,0.5,0.5,1.0,0.65,WARNING,opa_compromised,1
2026-03-29T16:14:05.629874,service-orders,1.0,0.5,1.0,0.5,1.0,0.8,DEGRADED,falco_shell,1
2026-03-29T16:14:06.001414,service-auth,1.0,0.5,1.0,0.5,1.0,0.8,DEGRADED,opa_compromised,1
2026-03-29T16:14:06.185129,service-notification,1.0,0.5,1.0,0.5,1.0,0.8,DEGRADED,falco_shell,1
2026-03-29T16:14:06.781056,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:14:38.219691,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:14:38.346096,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:14:38.860791,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:14:39.583581,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:15:10.267557,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:15:10.308267,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:15:10.808754,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:15:11.379588,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:15:42.488010,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:15:42.489906,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:15:42.942210,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:15:43.383339,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:16:14.374161,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:16:14.484100,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:16:14.509064,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:16:15.190243,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:16:46.051737,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:16:46.363426,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:16:46.426414,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:16:46.962637,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:17:17.736169,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:17:18.012517,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:17:18.146470,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:17:18.794434,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:17:50.245027,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:17:50.364210,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:17:50.407889,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:17:51.366548,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:18:23.604865,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:18:23.847836,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:18:23.888833,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:18:23.977242,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:18:55.592565,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:18:55.606153,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:18:55.607273,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:18:56.084255,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:19:27.278185,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:19:27.324016,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:19:27.437352,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:19:27.900965,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:19:58.888123,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:19:59.050863,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:19:59.240315,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:19:59.516002,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:20:30.849829,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:20:30.921195,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:20:31.191459,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:20:31.286317,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:21:03.161806,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:21:03.273748,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:21:03.351290,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:21:03.416187,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:21:35.731608,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:21:36.101128,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:21:36.153686,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:21:36.243416,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:22:07.797090,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:22:08.486201,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:22:08.512073,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:22:08.741859,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:22:40.064085,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:22:40.109498,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:22:40.210197,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:22:40.546959,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:23:12.961580,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:23:12.964904,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:23:13.133337,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:23:13.141914,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:23:44.934069,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:23:45.126822,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:23:45.276282,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:23:45.322006,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:24:17.093035,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:24:17.137581,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:24:17.261700,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:24:17.419701,service-payment,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:24:49.080890,service-notification,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:24:49.113752,service-auth,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
2026-03-29T16:24:49.167117,service-orders,1.0,0.5,1.0,0.538,1.0,0.8076,DEGRADED,opa_compromised,1
